product_id,name,price,categories,brand
FLW08586_UD,Feliway Help Gatos Antiestrés Difusor+recambio 1 Unidad.,14.95,"Gato, F, Salud Comportamiento",Feliway
FLW08596_UD,Feliway Help Antiestrés Gatos 3 Recambios 1 Unidad,21.99,"Gato, F, Salud Comportamiento",Feliway
FLW13378_UD,Feliway Spray 60 Ml Gato 60 Ml,21.95,"Gato, B - digital, Salud Comportamiento, B",Feliway
FLW16949_UD,Feliway Difusor Eléctrico 48 Ml,26.95,"A, Gato, B - digital, Salud Comportamiento",Feliway
FLW16960_UD,Feliway Recambio De Difusor Eléctrico 48 Ml,22.1,"Gato, C - digital, Salud Comportamiento, B",Feliway
FLW25118_UD,Feliway Friends Difusor + Recambio 48 Ml,23.95,"Gato, C - digital, Salud Comportamiento, B",Feliway
FLW25123_UD,Feliway Friends Recambio 48 Ml,22.1,"Gato, C - digital, Salud Comportamiento, B",Feliway
FLW26185_UD,Feliway Travel 20ml 20 Ml,11.95,"Gato, C - digital, Salud Comportamiento, B",Feliway
FLW29163_UD,Feliway Pack Recambio Feliway Clasic 3 Unidades.,49.95,"C, A - digital, Gato, Salud Comportamiento",Feliway
FLW29168_UD,Feliway Pack Recambio Feliway Friends 3 Unidades.,48.95,"C, Gato, B - digital, Salud Comportamiento",Feliway
FMT14430_UD,FURMINATOR Roedores y Conejos,37.95,"PMamifero, Higiene Baño y Cuidado, Z",Furminator
FRD00374_UD,Farmadiet Dog Hepatosil de menos de 10kg,20.25,"Perro, C, Salud Cuidados Específicos",Farmadiet
FRD00375_UD,Farmadiet Dog Hepatosil de mas de 10 Kg,27.5,"Perro, Salud Cuidados Específicos, B",Farmadiet
FRD00380_UD,"Vetgastril Plus gel para Perro y Gato, Cantidad 50 ml",16.95,"Perro, D - digital, Salud Prebioticos y Probioticos, Z",farmadiet
FRD00382_UD,Farmadiet Dog Hepatosil Plus 60 Capsulas,36.5,"Perro, Salud Cuidados Específicos, B",Farmadiet
FRD00395_UD,"Vetgastril Plus gel para Perro y Gato, Cantidad 20 ml",10.95,"Perro, D - digital, Salud Prebioticos y Probioticos, Z",farmadiet
FRO03061_UD,FROLIC BUEY  4 KG,15.95,"Perro, Alimento Seco, F",Frolic
FVL02247_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Struvite Management 2kg,25.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02248_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Joint 2kg,25.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02251_UD,2Kg Pienso Para Gatos Farmina Vet Life Cat Struvite Management 2kg,27.9,"Gato, Dieta Seca, F, B - digital",Farmina
FVL02252_UD,2Kg Pienso Para Gatos Con Pescado Farmina Vet Life Cat Ultrahypo 2kg,29.9,"Gato, Dieta Seca, F, B - digital",Farmina
FVL02521_UD,Farmina vet life dog convalescence dieta para perros,25.5,"Perro, D - digital, F, Dieta Seca",Farmina
FVL02522_UD,2Kg Farmina Vet Life Dog Struvite Dieta Para Perros 2kg,25.9,"Perro, F, B - digital, Dieta Seca",Farmina
FVL02523_UD,2Kg Farmina Vet Life Dog Oxalate dieta para perros,19.95,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02524_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Renal 2kg,25.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02525_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Obesity 2kg,25.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02526_UD,2Kg Pienso Para Perros Con Pescado Farmina Vet Life Dog Hypoallergenic 2kg,27.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02527_UD,2Kg Pienso Para Perros Con Huevo Y Arroz Farmina Vet Life Dog Hypoallergenic 2kg,27.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02528_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Gastrointestinal 2kg,25.9,"Perro, F, B - digital, Dieta Seca",Farmina
FVL02529_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Ultrahypo 2kg,29.9,"Perro, A - digital, F, Dieta Seca",Farmina
FVL02530_UD,2Kg Pienso Para Gatos Farmina Vet Life Cat Renal 2kg,27.9,"Gato, Dieta Seca, F, B - digital",Farmina
FVL02531_UD,2Kg Pienso Para Gatos Farmina Vet Life Cat Struvite 2kg,27.9,"Gato, Dieta Seca, F, B - digital",Farmina
FVL02532_UD,2Kg Pienso Para Gatos Con Pollo Farmina Vet Life Cat Diabetic 2kg,27.9,"Gato, Dieta Seca, F, C - digital",Farmina
FVL02533_UD,2Kg Pienso Para Gatos Farmina Vet Life Cat Obesity 2kg,27.9,"Gato, Dieta Seca, F, C - digital",Farmina
FVL02534_UD,2Kg Pienso Para Gatos Con Pollo Farmina Vet Life Cat Gastrointestinal 2kg,27.9,"Gato, Dieta Seca, F, C - digital",Farmina
FVL02537_UD,12Kg Farmina Vet Life Dog Struvite Dieta Para Perros 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02539_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Renal 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02540_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Obesity 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02541_UD,12Kg Pienso Para Perros Con Pescado Farmina Vet Life Dog Hypoallergenic 12kg,94.9,"Perro, A - digital, F, Dieta Seca",Farmina
FVL02542_UD,12Kg Pienso Para Perros Con Huevo Y Arroz Farmina Vet Life Dog Hypoallergenic 12kg,94.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02543_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Gastrointestinal 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL02544_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Ultrahypo 12kg,99.9,"Perro, AAA - digital, F, Dieta Seca",Farmina
FVL03034_UD,2Kg Farmina Vet Life Dog Cardiac Dieta Para Perros 2kg,27.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03036_UD,2Kg Pienso Para Perros Farmina Vet Life Dog Hepatic 2kg,25.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03039_UD,2Kg Pienso Para Gatos Farmina Vet Life Cat Hepatic 2kg,27.9,"Gato, Dieta Seca, F, B - digital",Farmina
FVL03129_UD,2Kg Pienso Para Perros Con Pollo Farmina Vet Life Dog Diabetic 2kg,25.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03184_UD,12Kg Pienso Para Perros Con Pollo Farmina Vet Life Dog Diabetic 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03185_UD,5Kg Pienso Para Gatos Con Pollo Farmina Vet Life Cat Gastrointestinal 5kg,59.9,"Gato, Dieta Seca, F, C - digital",Farmina
FVL03187_UD,5Kg Pienso Para Gatos Farmina Vet Life Cat Struvite Management 5kg,59.9,"Gato, Dieta Seca, F, AA - digital",Farmina
FVL03188_UD,5Kg Pienso Para Gatos Farmina Vet Life Cat Renal 5kg,59.9,"A - digital, Gato, Dieta Seca, F",Farmina
FVL03189_UD,5Kg Pienso Para Gatos Farmina Vet Life Cat Obesity 5kg,59.9,"A - digital, Gato, Dieta Seca, F",Farmina
FVL03191_UD,5Kg Pienso Para Gatos Con Pescado Farmina Vet Life Cat Ultrahypo 5kg,65.9,"Gato, Dieta Seca, F, B - digital",Farmina
FVL03198_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Joint 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03200_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Struvite Management 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03204_UD,12Kg Pienso Para Perros Farmina Vet Life Dog Hepatic 12kg,88.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03693_UD,12Kg Farmina Vet Life Dog Puppy Gastrointestinal Dieta Para Perros 12kg,94.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL03694_UD,2Kg Farmina Vet Life Dog Puppy Gastrointestinal Dieta Para Perros 2kg,27.9,"Perro, F, C - digital, Dieta Seca",Farmina
FVL10392_UD,Pack De Latas Farmina Vet Life Dog Convalescence Dieta Húmeda Para Perros Con Pollo 6x300grs,19.9,"Perro, Dieta Humeda, F, C - digital",Farmina
FVL10393_UD,Pack De Latas Farmina Vet Life Dog Gastrointestinal Dieta Húmeda 6x300grs,19.9,"Perro, Dieta Humeda, F, AA - digital",Farmina
FVL10394_UD,Pack De Latas Farmina Vet Life Dog Hypoallergenic Pato Dieta Húmeda Para Perros Con Pato 6x300grs,19.9,"Perro, Dieta Humeda, F, C - digital",Farmina
FVL10395_UD,Pack De Latas Farmina Vet Life Dog Hypoallergenic Dieta Húmeda Para Perros Con Pescado 6x300grs,19.9,"Perro, Dieta Humeda, F, AA - digital",Farmina
FVL10396_UD,Pack De Latas Farmina Vet Life Dog Renal Dieta Húmeda Para Perros Con Pollo 6x300grs,19.9,"Perro, Dieta Humeda, A - digital, F",Farmina
FVL10397_UD,Pack De Latas Farmina Vet Life Dog Struvit Dieta Húmeda Para Perros Con Pollo 6x300grs,19.9,"Perro, Dieta Humeda, F, C - digital",Farmina
FVL10398_UD,Pack De Latas Farmina Vet Life Cat Convalescence Dieta Húmeda Para Gatos Con Pollo 12x85grs,19.9,"Gato, F, B - digital, Dieta Humeda",Farmina
FVL10399_UD,Pack De Latas Farmina Vet Life Cat Gastrointestinal Dieta Húmeda Para Gatos Con Pollo 12x85grs,19.9,"Gato, F, Dieta Humeda, AA - digital",Farmina
FVL10400_UD,Pack De Latas Farmina Vet Life Cat Renal Dieta Húmeda Para Gatos Con Pollo 12x85grs,19.9,"Gato, F, Dieta Humeda, AA - digital",Farmina
FVL10401_UD,Pack De Latas Farmina Vet Life Cat Struvite Dieta Húmeda Para Gatos Con Pollo 12x85grs,19.9,"Gato, F, C - digital, Dieta Humeda",Farmina
GLO00070_UD,Gloria Dog Bolsas Recambio 21rollx15 lavanda,17.95,"Perro, Higiene Bolsas y Dispensadores, D",Gloria
GLO10846_UD,"Gloria Cat Rascador Rin Gris 36x81,5x36 cm",22.95,"C, Gato, Diversion Rascadores",Gloria
GLO10848_UD,"Gloria Cat Rascador Rin Marron 36x81,5x36 cm",22.95,"C, Gato, Diversion Rascadores",Gloria
GLO10850_UD,Gloria Cat Rascador Danubio Gris 36x60x36 cm,14.95,"Gato, Diversion Rascadores, B",Gloria
GLO10851_UD,Gloria Cat Rascador Danubio Beige 36x60x36 cm,14.95,"C, Gato, Diversion Rascadores",Gloria
GLO10852_UD,Gloria Cat Rascador Danubio Marron 36x60x36 cm,14.95,"C, Gato, Diversion Rascadores",Gloria
GLO10987_UD,Gloria Cat Rascador Orinoco Gris 14 cm / 36x60x36 cm,31.95,"Gato, Diversion Rascadores, D",Gloria
GLO17259_UD,"Pelota Dispensadora Gloria Tpr Naranja Para Perro 9,5 Cm",13.99,"Perro, C, Diversion Juguete",Gloria Pets
GLO22069_UD,Gloria Mochila Ampliable Canguro,26.95,"Perro, Viaje Mochilas y Bolsos, D",Gloria
GMP41712_UD,GIMCAT Pasta Malta Para Gatos 200 Gramos,18.95,"Gato, Salud Cuidados especificos, Z",GimPet
GOU71919_UD,"Gourmet Revelations Mousse Buey Comida Humeda Para Gato 24x57g, Unidades 24 Unidades.",18.5,"A, Gato, Alimento Humedo",Gourmet
HGN00231_UD,"Bebedero Fuente Acero Inoxidable gatos Catit, Capacidad 2 Lts",44.96,"Gato, Accesorios Comederos",Catit
HGN05309_UD,TROPICAN PARA LOROS 820 grs,10.95,"Pajaro, 3.01, Alimento Menu",Tropican
HGN05316_UD,TROPICAN PARA LOROS 1.8 Kg,23.95,"Pajaro, 3.01, Alimento Menu",Tropican
HGN05361_UD,TROPICAN HP PARA LOROS 820 Grs,11.95,"Pajaro, 3.01, Alimento Menu",Tropican
HGN05517_UD,"Playpen Parque perros perros Dogit, Tamaño 60 x 45 cm",43.95,"Perro, Hogar Puertas y Recintos, 1.PER",Dogit
HGN05524_UD,"Playpen Parque perros perros Dogit, Tamaño 60 x 45 cm",59.95,"Perro, Hogar Puertas y Recintos, 1.PER",Dogit
HGN05531_UD,Parque 8 paneles 60x76cm,74.99,"Perro, Hogar Puertas y Recintos, Z",Hagen
HGN05548_UD,Parque 8 paneles 60x91cm,89.99,"Perro, Hogar Puertas y Recintos, F",Hagen
HGN05988_UD,Home Guard Alfombra Empapadora 56 x 56 cms perros Dogit,43.95,"Perro, Outdoor y Entrenamiento, NOR",Dogit
HGN07391_UD,"Senses Treat Maze gatos Catit, Color Blanco - Verde",12.5,"Gato, Diversion Juguetes, 2.13",Catit
HGN07815_UD,FLUVAL M 50 W CALENTADOR ELECTRONICO,33.95,"Pez, Tecnica Temperatura, Z",Fluval
HGN07846_UD,FLUVAL M 200 W CALENTADOR ELECTRONICO,35.95,"Pez, Tecnica Temperatura, Z",Fluval
HGN07877_UD,FLUVAL M 300 W CALENTADOR ELECTRONICO,42.95,"Pez, Tecnica Temperatura, Z",Fluval
HGN09420_UD,MARINA BREEDING Box Med 1.2 lts,25.95,"Pez, Habitat Cria, Z",Marina
HGN10044_UD,MARINA ASPIRADORA A PILAS,31.95,"Pez, Higiene Aspiradores y Tubos, Z",Marina
HGN11829_UD,MARINA BETTA TERMOSTATO,18.95,"Pez, Tecnica Temperatura, Z",Marina
HGN11935_UD,FLUVAL TERMOMETRO DIGITAL 2 EN 1,20.95,"Pez, Tecnica Temperatura, Z",Fluval
HGN11959_UD,FLUVAL TERMOMETRO DIGITAL,14.95,"Pez, Tecnica Temperatura, Z",Fluval
HGN12307_UD,MARINA TERMOCALENTADOR PRE-SET 25W MINI 15CM,23.95,"Pez, Tecnica Temperatura, Z",Marina
HGN12321_UD,MARINA TERMOCALENTADOR PRE-SET 50W 26 CM,26.95,"Pez, Tecnica Temperatura, Z",Marina
HGN12338_UD,MARINA TERMOCALENTADOR PRE-SET 100 W 26CM,27.95,"Pez, Tecnica Temperatura, Z",Marina
HGN12345_UD,MARINA TERMOCALENTADOR PRE-SET 150 W 33CM,28.95,"Pez, Tecnica Temperatura, Z",Marina
HGN12600_UD,LIVING WORLD CORN COBS FRESA 10 LT,14.95,"PMamifero, 4.23, Fondo Lecho",Living World
HGN14017_UD,"Living World cabaña de madera mediana, Tamaño 28 x 17,5 x 17,5 cm",36.09,"PMamifero, Diversion Casas, Tuneles y Rampas, 4.12",Living World
HGN14093_UD,"Living World Puente de madera flexible, Tamaño 29,4 x 48 cm",23.72,"PMamifero, Diversion Casas, Tuneles y Rampas, 4.12",Living World
HGN16251_UD,POWER GLO FLUORESCENTE 45 CM 15 W,14.95,"Pez, Z, Tecnica Iluminacion",Glo
HGN17162_UD,"Living world rueda de ejercicios metal, Tamaño 22,5 cm",33.94,"PMamifero, Diversion Ruedas Ejercicio, NOR",Living World
HGN17209_UD,"Living World Bola de ejercicio hamsters, Tamaño Pequeño",20.8,"PMamifero, Diversion Ruedas Ejercicio, NOR",Living World
HGN19792_UD,EXO TERRA AQUATIZE - 120 ML,13.95,"Pez, Higiene Mantenimiento Agua, Z",Exo Terra
HGN19960_UD,"Vesper T·nel con Cama 68x97x28cm gatos Catit, Color Gris",31.95,"Gato, Diversion Tuneles, NOR",Catit
HGN20521_UD,EXO TERRA Portalamparas Glow Light Pequeño 14 cm diametro,40.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN20562_UD,MARINA DECO CUEVA POLIRESINA. PEQUEÑA,15.95,"Pez, Decoracion Adornos, Z",Marina
HGN20579_UD,MARINA DECO CUEVA POLIRESINA. MEDIANA,27.95,"Pez, Decoracion Adornos, Z",Marina
HGN20586_UD,MARINA DECO CUEVA POLIRESINA. GDE,35.95,"Pez, Decoracion Adornos, Z",Marina
HGN20623_UD,MARINA DECO WOOD TRONCO CON PLANTAS GDE.,11.95,"Pez, Decoracion Adornos, Z",Marina
HGN20630_UD,MARINA DECO WOOD TRONCO CON PLANTAS X-GDE.,15.95,"Pez, Decoracion Adornos, Z",Marina
HGN20685_UD,MARINA DECO ROCK - ROCA CON PLANTAS JUMBO,17.95,"Pez, Decoracion Plantas, Z",Marina
HGN21313_UD,EXO TERRA SUN GLO LÁMPARA FOCAL  50 W,13.95,"Reptil, Tecnica Iluminacion, D",Exo Terra
HGN21320_UD,EXO TERRA SUN GLO LÁMPARA FOCAL  75 W,13.95,"Reptil, Tecnica Iluminacion, D",Exo Terra
HGN21337_UD,EXO TERRA SUN GLO LÁMPARA FOCAL  100 W,16.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21382_UD,EXO TERRA SUN GLO FOCO DIRECTO  100 W,10.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21405_UD,BOMBILLA INTENSE BASKING SPOT EXO TERRA 150 W,11.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21412_UD,EXO TERRA HEAT GLO INFRA-ROJO NOCTURNO 50 W,14.95,"Reptil, Tecnica Iluminacion, NOR",Exo Terra
HGN21429_UD,EXO TERRA HEAT GLO INFRA-ROJO NOCTURNO 75 W,14.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21443_UD,EXO TERRA HEAT GLO INFRA-ROJO NOCTURNO 100 W,15.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21467_UD,EXO TERRA HEAT GLO INFRA-ROJO NOCTURNO 150 W,17.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21863_UD,EXO TERRA REPTI UVB 100 COMPACTO 13 W (5.0),32.95,"Reptil, Tecnica Iluminacion, D",Exo Terra
HGN21870_UD,EXO TERRA REPTI UVB 100 COMPACTO 25 W (5.0),34.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21887_UD,EXO TERRA REPTI UVB 150 COMPACTO 13 W (10.0),32.95,"Reptil, Tecnica Iluminacion, D",Exo Terra
HGN21894_UD,EXO TERRA REPTI UVB 150 COMPACTO 25 W (10.0),34.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21924_UD,EXO TERRA SOLAR GLO VAPOR DE MERCURIO 125 W,51.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN21931_UD,EXO TERRA SOLAR GLO VAPOR DE MERCURIO 160 W,52.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN23416_UD,EXO TERRA REPTI UVB 200 26 W,44.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN23485_UD,EXO TERRA Porta Lamparas Domo Aluminio 15 cm Diametro,33.95,"F, Reptil, Tecnica Iluminacion",Exo Terra
HGN24680_UD,EXO TERRA Pala Acero Inox.,15.95,"F, Reptil, Salud Otros",Exo Terra
HGN24889_UD,Pirata Rascador Barril 36cm,15.95,"Gato, Diversion Juguetes, NOR",Hagen
HGN24896_UD,Pirata Rascador Barril 42cm,20.95,"Gato, Diversion Juguetes, NOR",Hagen
HGN24902_UD,"Play Piratas Túnel cañon gatos Catit, Color Negro",17.95,"Gato, Diversion Juguetes, NOR",Catit
HGN26011_UD,EXO TERRA Terrario Nano Tall 20X20X30 cm,49.95,"F, Reptil, Habitat Terrario",Exo Terra
HGN26059_UD,EXO TERRA Terrario Peq. Wide 45X45X45 cm,125.95,"6.11, Reptil, Habitat Terrario",Exo Terra
HGN26103_UD,EXO TERRA Terrario Wide 60X45X45 cm,163.95,"F, Reptil, Habitat Terrario",Exo Terra
HGN26134_UD,EXO TERRA TERRARIO GDE.182 L Wide 90X45X45 CM,222.95,"6.11, Reptil, Habitat Terrario",Exo Terra
HGN26939_UD,FLUVAL PLANT & SHRIMP SUSTRATO 2 Kg,22.95,"Pez, Decoracion Grava y Arena, Z",Fluval
HGN27520_UD,E.T SUSTRATO FOREST BARK 8.8 LTS,15.95,"F, Reptil, Fondo Grava y Arena",Exo Terra
HGN27629_UD,E.T SUSTRATO JUNGLE EARTH 8.8 LTS,13.95,"Reptil, Fondo Grava y Arena, NOR",Exo Terra
HGN27674_UD,E.T SUSTRATO SNAKE BEDDING  8.8 L,10.95,"F, Reptil, Fondo Grava y Arena",Exo Terra
HGN28039_UD,EXO TERRA Bebedero Grande,16.95,"F, Reptil, Accesorios Habitat",Exo Terra
HGN28121_UD,EXO TERRA Comedero Mediano,17.95,"F, Accesorios Comedero y Bebederos, Reptil",Exo Terra
HGN28138_UD,EXO TERRA Comedero Grande,24.95,"F, Accesorios Comedero y Bebederos, Reptil",Exo Terra
HGN28404_UD,EXO TERRA HUEVO & BEBEDERO DINOSAURIO,11.95,"F, Reptil, Accesorios Habitat",Exo Terra
HGN28558_UD,EXO TERRA PRIMATE SKULL,20.95,"Reptil, Decoracion Guaridas, D",Exo Terra
HGN28572_UD,EXO TERRA BUFFALO SKULL,19.95,"Reptil, Decoracion Guaridas, Z",Exo Terra
HGN28596_UD,EXO TERRA CRANEO T-REX,22.95,"Pez, Decoracion Adornos, Z",Exo Terra
HGN29104_UD,ExoTerra Cascada Pebble Pequeña,43.95,"F, Decoracion Otros, Reptil",Exo Terra
HGN29333_UD,Cueva Hiding X Grande Exo Terra,25.95,"F, Reptil, Decoracion Guaridas",Exo Terra
HGN29883_UD,EXO TERRA ESQ. CACTUS CHOLLA Med .,15.95,"F, Decoracion Otros, Reptil",Exo Terra
HGN30711_UD,EXO TERRA Jungle Tree Grande,23.95,"Decoracion Otros, Reptil, Z",Exo Terra
HGN30858_UD,EXO TERRA LIANA Selva Pequeña,13.95,"F, Decoracion Otros, Reptil",Exo Terra
HGN30865_UD,EXO TERRA LIANA Selva Grande,19.95,"F, Decoracion Otros, Reptil",Exo Terra
HGN30957_UD,EXO TERRA SUSTRATO NATURAL FOREST MOSS 14 LTS,10.95,"F, Reptil, Fondo Grava y Arena",Exo Terra
HGN31015_UD,EXO TERRA ARENA DEL DESIERTO NEGRA 4.5 KG,21.95,"F, Reptil, Fondo Corteza y Sustrato",Exo Terra
HGN31176_UD,E.T SUSTRATO RAIN FOREST BARK 8.8 LTS,15.95,"F, Reptil, Fondo Grava y Arena",Exo Terra
HGN31183_UD,E.T SUSTRATO RAIN FOREST BARK 26.4 LTS,40.95,"F, Reptil, Fondo Grava y Arena",Exo Terra
HGN31411_UD,EXO TERRA Bomboo Forest Floor 8.8 lts,14.95,"F, Reptil, Fondo Grava y Arena",Exo Terra
HGN31702_UD,"Senses 2.0 Rascador Ovalado gatos Catit, Tamaño 48,5 x 24,2 x 3,5 cms",15.31,"Gato, Diversion Rascadores, 2.GAT",Catit
HGN33432_UD,MARINA Betta Torus 3 Litros,20.95,"Pez, Habitat Acuario, Z",Marina
HGN33562_UD,MARINA BETTA KIT - Wild Thing,23.95,"Pez, Habitat Acuario, Z",Marina
HGN33579_UD,MARINA Betta Ez Care Kit 2.5 litros color Blanco,27.95,"Pez, Habitat Acuario, Z",Marina
HGN33593_UD,MARINA BETTA EZ CARE  KIT 2.5 l Azul,27.95,"Pez, Habitat Acuario, Z",Marina
HGN34859_UD,MARINA BETTA KIT CUBUS 3.4 LTS,35.95,"Pez, Habitat Acuario, Z",Marina
HGN37469_UD,Filtro De Triple Acción Para Fuentes Gatos Catit 5 Unidades,27.4,"Accesorio Alimento, Gato, Z",Catit
HGN37483_UD,Filtro de Triple Acción para Fuentes gatos Catit,31.95,"Gato, Accesorios Comederos, NOR",Catit
HGN37506_UD,"Play Treat Spinner gatos Catit, Color Verde",14.95,"Gato, Accesorios Comederos, NOR",Catit
HGN38366_UD,EXOTERRA Kit de Iniciacion Terrario para Pogona o Dragon Barbudo,317.95,"Reptil, Habitat Terrario, NOR",Hagen
HGN41411_UD,CATIT Super Mix 7kg,10.95,"Gato, Higiene Lechos, NOR",Cat it
HGN41428_UD,Hagen Cat Catit super mix 12kg,15.95,"Gato, Higiene Lechos",Hagen
HGN44818_UD,"Catit Snacks Jerky Grills Pollo golosinas gatos, Unidades 12 x 30 grs",25.25,"Gato, Snack Premio, NOR",Catit
HGN45300_UD,Funda Protectora Maletero Nylon Negro Trixie,13.95,"Gato, Accesorios Comederos, Z",Hagen
HGN46898_UD,"Catit Divine Shreds Pollo Multipack pouch para gatos, Unidades 12 x 75 grs",18.39,"Gato, 2.GAT, Alimento Humedo",Catit
HGN47017_UD,"Catit Dinner Pollo con Pato & Patata pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47024_UD,"Catit Dinner Pollo con Salmón & Zanahoria pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47048_UD,"Catit Dinner Pollo con Atún & Col pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47062_UD,"Catit Dinner Pollo con Tilapia & Judias verdes pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47116_UD,"Catit Dinner Pescado con Atún & Zanahoria Alimento húmedo gatos, Unidades 6 x 80 grs",14.19,"Gato, 2.GAT, Alimento Humedo",Catit
HGN47123_UD,"Catit Dinner Pescado con Salmón & Judías verdes pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47130_UD,"Catit Dinner Pescado con Tilapia & Patata pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47147_UD,"Catit Dinner Pescado blanco & Calabaza pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN47154_UD,"Catit Dinner Pescado con Camarones & Judías verdes pouch para gatos, Unidades 6 x 80 grs",12.9,"Gato, Alimento Humedo",Catit
HGN49069_UD,Rascador Rampa,19.99,"Gato, F, Diversion Rascadores",Hagen
HGN51095_UD,"Comedro comer despacio Remolino perros Pawise, Tamaño 22 cm",11.95,"Perro, Accesorios Comederos, NOR",Pawise
HGN51096_UD,"Comedro comer despacio Remolino perros Pawise, Tamaño 30 cm",15.95,"Perro, Accesorios Comederos",Pawise
